"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc25a45",0.000130052465404381,0.28400010441758,0.75,0.294,1,"14","Slc25a4"
"Atp5j1",0.000133061074028345,0.394942396273492,0.972,0.558,1,"14","Atp5j"
"Chchd21",0.000247373825365681,0.504689076144246,0.972,0.698,1,"14","Chchd2"
"Acot12",0.000308425815560116,0.26071973756416,0.292,0.081,1,"14","Acot1"
"Arhgap1",0.000356202946655046,0.292147159541837,0.278,0.063,1,"14","Arhgap1"
"Calm16",0.000361297389337401,0.630450549841572,1,0.782,1,"14","Calm1"
"Svbp2",0.000622881542006175,0.251484395782787,0.431,0.139,1,"14","Svbp"
"mt-Nd34",0.00277532326058274,0.2755441411303,0.958,0.552,1,"14","mt-Nd3"
"Birc5",3.87543527513312e-49,1.78874140749071,0.875,0.006,6.23286255299659e-45,"15","Birc5"
"2810417H13Rik",4.18924255523636e-48,2.33470357315912,0.859,0.008,6.73755880158664e-44,"15","2810417H13Rik"
"Mki67",4.4490845342427e-47,1.71226749293695,0.844,0.006,7.15546265642253e-43,"15","Mki67"
"Ccnb2",4.4490845342427e-47,1.68280386876846,0.844,0.007,7.15546265642253e-43,"15","Ccnb2"
"Top2a",7.98681743760103e-47,2.18767844633029,0.859,0.01,1.28451984848937e-42,"15","Top2a"
"Ccna2",1.78964631998611e-43,1.46165804510373,0.812,0.003,2.87828817643365e-39,"15","Ccna2"
"Stmn13",2.2840786547139e-43,2.06044592474165,1,0.143,3.67348370037637e-39,"15","Stmn1"
"Rrm2",3.15497575383454e-41,1.56803984316827,0.766,0.006,5.0741475048921e-37,"15","Rrm2"
"Smc2",1.7070937058066e-39,1.41238880779493,0.812,0.037,2.74551880704875e-35,"15","Smc2"
"Cks1b",2.54025121139466e-38,1.62229483218639,0.812,0.042,4.08548602328603e-34,"15","Cks1b"
"Cdca3",2.9949012062986e-38,1.48299177288419,0.719,0.007,4.81669961009004e-34,"15","Cdca3"
"Ube2c",3.55731984721336e-38,1.89384515980466,0.734,0.008,5.72123751027325e-34,"15","Ube2c"
"Racgap1",3.16440272304468e-37,1.09189693668522,0.688,0.024,5.08930889947275e-33,"15","Racgap1"
"Nusap1",1.10604224434282e-36,1.36069977083578,0.703,0.002,1.77884774157655e-32,"15","Nusap1"
"Lockd",3.20086994262472e-36,1.20548080448644,0.719,0.018,5.14795912872334e-32,"15","Lockd"
"Tubb55",7.06519101968337e-35,1.83363134978991,1,0.37,1.13629467169568e-30,"15","Tubb5"
"Cenpf",2.87260833886595e-34,1.61950429970915,0.656,0.003,4.6200159913981e-30,"15","Cenpf"
"Cenpe",2.6751244938982e-33,1.10671221103758,0.641,0.003,4.30240272353648e-29,"15","Cenpe"
"Cenpa",3.07549250734281e-33,1.5878104252331,0.797,0.046,4.94631459955943e-29,"15","Cenpa"
"Hist1h2ap",4.79920361475805e-33,2.11611471931741,0.688,0.025,7.71855917361537e-29,"15","Hist1h2ap"
"Prc1",1.48742160464792e-32,1.11948379586204,0.625,0.005,2.39222016675524e-28,"15","Prc1"
"Smc41",2.11699609547244e-32,1.29264622268566,0.922,0.18,3.40476482034833e-28,"15","Smc4"
"Cks2",2.20733310628492e-32,1.44372005789788,0.812,0.076,3.55005383483804e-28,"15","Cks2"
"Asf1b",1.17578660732071e-31,0.858116651661408,0.594,0.009,1.8910176005539e-27,"15","Asf1b"
"Cdk1",9.43935686519039e-31,1.00656102232499,0.578,0.002,1.51813176462857e-26,"15","Cdk1"
"Hmgb27",1.55316376750476e-30,2.06796550186499,1,0.368,2.4979532872779e-26,"15","Hmgb2"
"H2afv2",4.3534662343196e-30,1.38898125293043,1,0.319,7.00167974465622e-26,"15","H2afv"
"Hmgn23",2.06344828610752e-29,1.25787855448399,0.922,0.197,3.31864387854672e-25,"15","Hmgn2"
"Cdca8",3.59821121810934e-29,1.1499232798214,0.609,0.007,5.78700310208526e-25,"15","Cdca8"
"Aurkb",5.81220909041483e-29,0.8811040235263,0.547,0.006,9.34777588011416e-25,"15","Aurkb"
"Lmnb1",4.65452082225965e-28,1.13599226363787,0.703,0.053,7.48586583844019e-24,"15","Lmnb1"
"Rrm1",8.13414676247607e-28,0.86807567365247,0.547,0.019,1.30821482380903e-23,"15","Rrm1"
"Tuba1b4",1.65110862277817e-27,1.84478241267609,0.906,0.305,2.65547799801414e-23,"15","Tuba1b"
"Ptma3",4.68127613109771e-27,1.03651772256708,1,0.902,7.52889640164445e-23,"15","Ptma"
"H2afx",1.22560313141547e-26,1.37260245120752,0.688,0.066,1.97113751625551e-22,"15","H2afx"
"Tacc3",2.51124950283628e-26,0.772603998484461,0.5,0.008,4.03884257541159e-22,"15","Tacc3"
"Ncapd2",2.51124950283628e-26,0.620715435930528,0.5,0.009,4.03884257541159e-22,"15","Ncapd2"
"H2afz10",2.59776664296075e-26,1.54792488137594,1,0.596,4.17798809187378e-22,"15","H2afz"
"Anp32b3",3.4500499521611e-26,1.28444766567168,0.969,0.357,5.5487153380607e-22,"15","Anp32b"
"Hist1h2al",7.70929244650785e-26,1.30344085823367,0.531,0.03,1.23988550417186e-21,"15","Hist1h2al"
"Spc25",7.81968153151094e-26,0.851935076446518,0.516,0.006,1.2576393807129e-21,"15","Spc25"
"Nucks1",1.70988462652564e-25,1.165236168681,0.891,0.177,2.75000744484119e-21,"15","Nucks1"
"Ube2s",1.75472919356113e-25,1.37181390871792,0.875,0.175,2.82213096200436e-21,"15","Ube2s"
"Tpx2",1.84363940828794e-25,0.883590682002619,0.484,0.004,2.96512526034949e-21,"15","Tpx2"
"Cenpw",6.56182280698322e-25,0.825775053139072,0.516,0.019,1.05533796204711e-20,"15","Cenpw"
"Kif23",8.15015111184607e-25,1.00413408181007,0.562,0.012,1.3107888033182e-20,"15","Kif23"
"Ccdc341",1.10466687753752e-24,1.03396733563898,0.641,0.046,1.77663573914359e-20,"15","Ccdc34"
"Pbk",1.33414854825436e-24,0.755701598598688,0.469,0.001,2.14571111015749e-20,"15","Pbk"
"Kif11",1.33414854825436e-24,0.743817004474255,0.469,0.001,2.14571111015749e-20,"15","Kif11"
"Cdkn2c",1.47443612551447e-24,0.841915271289858,0.547,0.028,2.37133562066492e-20,"15","Cdkn2c"
"Cmc2",2.81423966456532e-24,0.861989470154954,0.641,0.061,4.52614165252041e-20,"15","Cmc2"
"Ckap2l",3.93488957989655e-24,0.787269582651852,0.484,0.002,6.32848291134762e-20,"15","Ckap2l"
"Ezh2",4.25556776674918e-24,0.987364296946288,0.594,0.034,6.84422963926271e-20,"15","Ezh2"
"Fam64a",9.51782137471386e-24,0.756290316006233,0.453,0.001,1.53075121169523e-19,"15","Fam64a"
"Tk1",9.51782137471386e-24,0.629214691137597,0.453,0.004,1.53075121169523e-19,"15","Tk1"
"Knstrn",2.19301420384137e-23,0.808033351793363,0.469,0.009,3.52702474403808e-19,"15","Knstrn"
"Rangap1",2.47208972698521e-23,0.668142976517235,0.594,0.055,3.97586190791032e-19,"15","Rangap1"
"Ncaph",2.97267139152734e-23,0.702622819155159,0.469,0.003,4.78094739899342e-19,"15","Ncaph"
"Ran1",8.7743773861259e-23,1.16188851312916,0.984,0.364,1.41118311501063e-18,"15","Ran"
"Hmgb16",9.29041105269401e-23,1.0094548644381,0.984,0.587,1.49417680960478e-18,"15","Hmgb1"
"Haus4",2.10243767348784e-22,0.622317276705051,0.469,0.033,3.38135051027049e-18,"15","Haus4"
"Cbx3",3.02301124298709e-22,0.868189213948373,0.797,0.166,4.86190898209613e-18,"15","Cbx3"
"Incenp",4.62573649352364e-22,0.877628204037748,0.484,0.016,7.43957200253407e-18,"15","Incenp"
"Sgol1",4.64358973689209e-22,0.857853833551143,0.422,0.001,7.46828537384355e-18,"15","Sgol1"
"Esco2",4.64384771790768e-22,0.779896239992051,0.422,0.001,7.46870028471092e-18,"15","Esco2"
"Mis18bp1",4.64384771790768e-22,0.663014079467376,0.422,0.004,7.46870028471092e-18,"15","Mis18bp1"
"Tmpo2",4.82005570937767e-22,1.03937805385473,0.812,0.143,7.75209559739211e-18,"15","Tmpo"
"Usp1",1.3670624571551e-21,0.741504794273645,0.672,0.084,2.19864654984255e-17,"15","Usp1"
"Kif15",3.17700425487321e-21,0.69940518653183,0.406,0.003,5.10957594311259e-17,"15","Kif15"
"Dut",4.03560937887782e-21,0.905490459415036,0.594,0.07,6.49047056404919e-17,"15","Dut"
"Dbf4",1.09232982915232e-20,0.759184444200384,0.516,0.022,1.75679406422568e-16,"15","Dbf4"
"Cenpm",1.32043682520138e-20,0.660216366008864,0.438,0.005,2.12365854597138e-16,"15","Cenpm"
"Lsm2",1.41436260641657e-20,0.832243355387671,0.703,0.103,2.27471937989977e-16,"15","Lsm2"
"Lig1",1.44360078064293e-20,0.817523711849899,0.453,0.022,2.32174313550802e-16,"15","Lig1"
"Spc24",1.85218739198468e-20,0.629458516836749,0.453,0.014,2.97887298252896e-16,"15","Spc24"
"2700094K13Rik1",1.90770419456349e-20,1.05044288064678,0.891,0.193,3.06816065611646e-16,"15","2700094K13Rik"
"Cdca2",2.14390284684232e-20,0.604399575532358,0.391,0.002,3.44803894857651e-16,"15","Cdca2"
"Hist1h1b",2.1440202072061e-20,0.810090821697768,0.391,0.002,3.44822769924958e-16,"15","Hist1h1b"
"Kif20b",2.42605541660339e-20,0.658353984129156,0.438,0.01,3.90182492652323e-16,"15","Kif20b"
"Dek1",6.39038149080929e-20,1.24818286919811,0.891,0.284,1.02776505516686e-15,"15","Dek"
"Anp32e",6.67652395540939e-20,0.874880365789093,0.75,0.13,1.07378534774849e-15,"15","Anp32e"
"Baz1a1",8.1255393621822e-20,0.680971808076729,0.766,0.179,1.30683049561976e-15,"15","Baz1a"
"Tyms",1.40269328299512e-19,0.710319924954761,0.422,0.013,2.25595160704105e-15,"15","Tyms"
"Hist1h2ae",1.42752128686951e-19,0.566481212604465,0.375,0.011,2.29588248567223e-15,"15","Hist1h2ae"
"Ncapg",1.42752128686951e-19,0.564571033281017,0.375,0.001,2.29588248567223e-15,"15","Ncapg"
"Dck",1.45225838175962e-19,0.58830498828161,0.516,0.058,2.335667155384e-15,"15","Dck"
"Cdc20",1.86914947348873e-19,1.02933583659572,0.469,0.007,3.00615309821193e-15,"15","Cdc20"
"Gmnn",2.55914858229347e-19,0.85403039015117,0.594,0.045,4.11587866490259e-15,"15","Gmnn"
"Cep55",2.65910766326025e-19,0.709899217767411,0.391,0.001,4.27664285482146e-15,"15","Cep55"
"Arhgap11a",2.74728545741484e-19,0.677279036723117,0.453,0.021,4.4184592011603e-15,"15","Arhgap11a"
"Rnaseh2b",3.5395981138968e-19,0.610512658389564,0.469,0.038,5.69273564658022e-15,"15","Rnaseh2b"
"Rad21",3.77549407864065e-19,0.889162480355503,0.734,0.117,6.07212712667776e-15,"15","Rad21"
"Mcm5",6.79640537660938e-19,0.605384879469454,0.422,0.019,1.09306587672009e-14,"15","Mcm5"
"Hnrnpab1",8.08603896108774e-19,1.07393541275488,0.875,0.229,1.30047764611174e-14,"15","Hnrnpab"
"Rad51ap1",9.37841902311344e-19,0.52624203504106,0.359,0.002,1.50833113148733e-14,"15","Rad51ap1"
"Ccnb1",9.37892497445645e-19,0.799958660202529,0.359,0.002,1.50841250364183e-14,"15","Ccnb1"
"Neil3",9.37892497445645e-19,0.663139029742062,0.359,0.002,1.50841250364183e-14,"15","Neil3"
"Hmmr",9.37892497445645e-19,0.652732031360818,0.359,0.001,1.50841250364183e-14,"15","Hmmr"
"Clspn",9.37892497445645e-19,0.616980462978689,0.359,0.003,1.50841250364183e-14,"15","Clspn"
"Aspm",9.37892497445645e-19,0.589461114742901,0.359,0.001,1.50841250364183e-14,"15","Aspm"
"Snrpd1",9.40751631235044e-19,0.692188278124963,0.641,0.148,1.51301084851532e-14,"15","Snrpd1"
"Vim9",1.22767805879979e-18,0.988661085779515,0.984,0.519,1.9744746219677e-14,"15","Vim"
"Gm10282",1.26694375397089e-18,0.618060033096917,0.5,0.032,2.03762563951138e-14,"15","Gm10282"
"Mapre1",3.08106053090364e-18,0.552961633242912,0.781,0.195,4.95526965185232e-14,"15","Mapre1"
"Hells",4.55450119414033e-18,0.667671527120345,0.406,0.017,7.32500427053589e-14,"15","Hells"
"G3bp11",5.89591520694032e-18,0.552037135063514,0.828,0.233,9.48240042732211e-14,"15","G3bp1"
"Mxd3",6.08159704540896e-18,0.632464368046584,0.344,0.001,9.78103252813123e-14,"15","Mxd3"
"Hist1h1e",7.61916167927995e-18,0.81256568724026,0.438,0.03,1.22538977287859e-13,"15","Hist1h1e"
"Hdgf3",1.09093832816289e-17,0.641646622059784,0.797,0.167,1.75455611318437e-13,"15","Hdgf"
"Fbxo5",1.35269470769224e-17,0.627905144608009,0.359,0.01,2.17553889838143e-13,"15","Fbxo5"
"Ckap5",3.42070655139456e-17,0.582387570529694,0.469,0.029,5.50152234660787e-13,"15","Ckap5"
"Kif22",3.89275972651287e-17,0.607078510209728,0.328,0.002,6.26072546815065e-13,"15","Kif22"
"Nuf2",3.89275972651287e-17,0.589939488926658,0.328,0.001,6.26072546815065e-13,"15","Nuf2"
"Casc5",3.89275972651287e-17,0.470489221167227,0.328,0.004,6.26072546815065e-13,"15","Casc5"
"Tial1",4.06450833839836e-17,0.35171674813085,0.531,0.102,6.53694876064608e-13,"15","Tial1"
"Smarca51",5.29174751335365e-17,0.60542375689527,0.688,0.115,8.51071752572667e-13,"15","Smarca5"
"Rbbp7",6.21546284526926e-17,0.616807840796679,0.688,0.118,9.99632889404656e-13,"15","Rbbp7"
"Dnajc2",6.40661759338378e-17,0.542419142776813,0.594,0.116,1.03037630754391e-12,"15","Dnajc2"
"AI6622703",6.50559974612823e-17,0.418899257651552,0.531,0.13,1.0462956071698e-12,"15","AI662270"
"Calm32",8.49936283523511e-17,0.762343065355493,0.859,0.284,1.36695252479086e-12,"15","Calm3"
"Tcf19",8.84742450523478e-17,0.623499056357164,0.344,0.007,1.42293128317691e-12,"15","Tcf19"
"Cit",1.44644487852679e-16,0.599935541000317,0.375,0.008,2.32631729813464e-12,"15","Cit"
"Set3",1.66557163456926e-16,0.577562420458388,0.844,0.283,2.67873885987774e-12,"15","Set"
"Pa2g4",2.06736915192042e-16,0.524223783006925,0.609,0.121,3.32494980703361e-12,"15","Pa2g4"
"Gas2l3",2.46000496952522e-16,0.503104597954295,0.312,0.008,3.95642599248741e-12,"15","Gas2l3"
"Depdc1a",2.46013486690425e-16,0.416478749373536,0.312,0.001,3.95663490644211e-12,"15","Depdc1a"
"Prim1",2.46013486690425e-16,0.406958755220979,0.312,0.014,3.95663490644211e-12,"15","Prim1"
"Tuba1c",2.78273012350575e-16,0.577325516667272,0.391,0.044,4.4754648576343e-12,"15","Tuba1c"
"Pcmt11",3.02365114991487e-16,0.355624918369826,0.625,0.142,4.86293814440808e-12,"15","Pcmt1"
"Lgals110",4.41349454538535e-16,1.24000115827749,0.875,0.291,7.09822327734326e-12,"15","Lgals1"
"Actg112",4.80860539638449e-16,0.781027433489709,1,0.839,7.73368005900517e-12,"15","Actg1"
"Cdkn3",5.70918105509047e-16,0.530902738649222,0.328,0.004,9.182075890902e-12,"15","Cdkn3"
"Hjurp",6.04400994156173e-16,0.566979042580281,0.453,0.048,9.72058118901373e-12,"15","Hjurp"
"Phgdh1",6.35073650851095e-16,0.586901855270047,0.438,0.072,1.02138895266382e-11,"15","Phgdh"
"Cdc25b",6.9406434417467e-16,0.623878846432742,0.422,0.056,1.11626368473612e-11,"15","Cdc25b"
"Mad2l1",6.943347547294e-16,0.588393009174905,0.391,0.012,1.11669858603129e-11,"15","Mad2l1"
"Atad2",7.69516590788151e-16,0.708482134198134,0.469,0.03,1.23761353296458e-11,"15","Atad2"
"Lsm5",9.0007256391155e-16,0.559452395912238,0.797,0.22,1.44758670453895e-11,"15","Lsm5"
"Mcm7",1.06319408992661e-15,0.644905611180199,0.469,0.038,1.70993505482897e-11,"15","Mcm7"
"Banf1",1.13948820831636e-15,0.524962234185473,0.641,0.146,1.8326388854352e-11,"15","Banf1"
"Ckap2",1.53537089712987e-15,0.527780950751708,0.297,0.001,2.46933701385398e-11,"15","Ckap2"
"Rbm35",1.71756594253545e-15,0.81428888104066,0.953,0.563,2.76236130537976e-11,"15","Rbm3"
"E2f8",3.8756054820498e-15,0.519832729680288,0.312,0.003,6.2331362967807e-11,"15","E2f8"
"Kif4",4.26577834984263e-15,0.429360664903646,0.312,0.001,6.8606513200519e-11,"15","Kif4"
"Slbp",4.34421414378954e-15,0.619356240201938,0.641,0.127,6.98679960745671e-11,"15","Slbp"
"Nde1",4.923319773014e-15,0.366515182921669,0.406,0.045,7.91817519093842e-11,"15","Nde1"
"Ranbp13",5.07522764072748e-15,0.84494930803299,0.859,0.277,8.16248861458201e-11,"15","Ranbp1"
"Bub1b",5.47110434590266e-15,0.498291451841322,0.328,0.009,8.79917711951525e-11,"15","Bub1b"
"Dnmt1",6.23509175291117e-15,0.645350619943837,0.438,0.04,1.0027898066207e-10,"15","Dnmt1"
"Mis18a",6.25476748600987e-15,0.544624338148097,0.531,0.06,1.00595425477497e-10,"15","Mis18a"
"Dnajc9",7.54932752474029e-15,0.661785639717226,0.641,0.127,1.21415834580398e-10,"15","Dnajc9"
"Smc1a",9.4220928456329e-15,0.570277953491512,0.688,0.123,1.51535519236314e-10,"15","Smc1a"
"Ect2",9.46497515177785e-15,0.466967907499124,0.281,0.003,1.52225195366043e-10,"15","Ect2"
"Kifc1",9.46497515177785e-15,0.425752829910902,0.281,0.003,1.52225195366043e-10,"15","Kifc1"
"Rad51",9.46497515177785e-15,0.391245369033683,0.281,0.003,1.52225195366043e-10,"15","Rad51"
"Suz12",1.51034973191516e-14,0.51161222502295,0.422,0.05,2.42909547383916e-10,"15","Suz12"
"Nudt211",1.55546996622981e-14,0.573842185520687,0.703,0.17,2.50166234668741e-10,"15","Nudt21"
"Lsm61",2.01094270290477e-14,0.51998561402326,0.734,0.233,3.23419914908174e-10,"15","Lsm6"
"Mthfd2",2.29586001582519e-14,0.551631710462848,0.406,0.045,3.69243166345165e-10,"15","Mthfd2"
"Topbp1",2.30579859492274e-14,0.487258872620355,0.391,0.031,3.70841588021425e-10,"15","Topbp1"
"Hn16",2.72760019361309e-14,0.825191159920394,0.891,0.347,4.38679939138794e-10,"15","Hn1"
"Syce2",2.89576485371042e-14,0.470414665814813,0.312,0.025,4.65725861422246e-10,"15","Syce2"
"Ppil1",3.49624655808087e-14,0.409452140833208,0.391,0.053,5.62301333936146e-10,"15","Ppil1"
"Eri1",3.68203115259969e-14,0.542344819200674,0.422,0.041,5.92181070272608e-10,"15","Eri1"
"Ywhah4",5.11478872514859e-14,0.668963843478394,0.906,0.312,8.22611470665648e-10,"15","Ywhah"
"Anln",5.44646569876203e-14,0.671130658934608,0.328,0.007,8.75955078331897e-10,"15","Anln"
"Anapc11",5.70318067354068e-14,0.625020994071058,0.797,0.211,9.17242547725548e-10,"15","Anapc11"
"Plk1",5.76480725275626e-14,0.498273220126989,0.266,0.001,9.27153950460790e-10,"15","Plk1"
"Ube2t",5.76480725275626e-14,0.489908746439796,0.266,0.009,9.27153950460790e-10,"15","Ube2t"
"Trip13",5.76480725275626e-14,0.441292759539943,0.266,0.004,9.27153950460790e-10,"15","Trip13"
"Ska1",5.76480725275626e-14,0.408548944352906,0.266,0.001,9.27153950460790e-10,"15","Ska1"
"Sept111",6.26680696328767e-14,0.328301784847806,0.484,0.111,1.00789056390556e-09,"15","Sept11"
"Sumo3",6.98463445832059e-14,0.31730594107213,0.609,0.162,1.1233387599317e-09,"15","Sumo3"
"Tipin",7.02164724927961e-14,0.742532769588199,0.5,0.063,1.12929152710164e-09,"15","Tipin"
"Papola1",7.49755378002124e-14,0.396803045202276,0.766,0.213,1.20583157444082e-09,"15","Papola"
"Ptges32",7.87391804489432e-14,0.448820177392266,0.672,0.198,1.26636223916035e-09,"15","Ptges3"
"Hebp11",7.88815035359745e-14,0.698851321121144,0.391,0.071,1.26865122136908e-09,"15","Hebp1"
"Fam96a6",9.34083970773622e-14,0.710543261842937,0.812,0.271,1.50228725019522e-09,"15","Fam96a"
"Ybx17",1.16668172583237e-13,0.591609964711727,0.969,0.58,1.8763742196562e-09,"15","Ybx1"
"Tuba4a",1.20709030715438e-13,0.355923657184851,0.422,0.078,1.94136334099639e-09,"15","Tuba4a"
"Pcna",1.69797955946348e-13,0.643606554830562,0.453,0.076,2.73086052548512e-09,"15","Pcna"
"Psip1",1.95156018118075e-13,0.377258648281479,0.5,0.092,3.138694239393e-09,"15","Psip1"
"Numa1",2.28367434657095e-13,0.317854415255379,0.406,0.079,3.67283345159005e-09,"15","Numa1"
"Dctpp11",2.64424858097584e-13,0.545611655551422,0.484,0.073,4.25274499278344e-09,"15","Dctpp1"
"Tubb4b2",3.10168411393419e-13,0.886413750536933,0.75,0.212,4.98843856044035e-09,"15","Tubb4b"
"M6pr2",3.43030730063646e-13,0.599664480066915,0.734,0.2,5.51696323161362e-09,"15","M6pr"
"Cd1641",3.54285949378622e-13,0.781540612489851,0.625,0.191,5.69798092385637e-09,"15","Cd164"
"Pdap1",3.66820835754756e-13,0.414428474366652,0.672,0.223,5.89957950144374e-09,"15","Pdap1"
"Gpnmb1",4.58922704047216e-13,0.548544598438192,0.328,0.028,7.38085384919137e-09,"15","Gpnmb"
"Cnih42",4.75215694575982e-13,0.386940388305034,0.516,0.133,7.64289401586551e-09,"15","Cnih4"
"Nap1l17",5.43115872793438e-13,0.864851834294048,0.875,0.321,8.73493258213686e-09,"15","Nap1l1"
"Rbl1",5.77649851543143e-13,0.551107240117625,0.344,0.025,9.29034256236837e-09,"15","Rbl1"
"Naaa3",6.1678637447959e-13,0.700434877068772,0.516,0.115,9.91977526075524e-09,"15","Naaa"
"Pcbp23",6.4412664486316e-13,0.634003060027451,0.938,0.449,1.03594888293342e-08,"15","Pcbp2"
"Kif18a",6.5367578915091e-13,0.447336378243753,0.266,0.003,1.05130677169141e-08,"15","Kif18a"
"Whsc1",6.59246447137789e-13,0.571649794538374,0.391,0.038,1.06026606093171e-08,"15","Whsc1"
"Txnl1",6.71684636115814e-13,0.400657729920074,0.625,0.178,1.08027040026506e-08,"15","Txnl1"
"Plgrkt1",7.36125391287909e-13,0.346035648007889,0.516,0.135,1.18391046680834e-08,"15","Plgrkt"
"Zc3h15",8.40001814935457e-13,0.316816001373559,0.688,0.198,1.35097491896069e-08,"15","Zc3h15"
"Bub1",8.67469676761229e-13,0.378386443127852,0.266,0.005,1.39515148113508e-08,"15","Bub1"
"Hint15",1.01949301763863e-12,0.697605749448852,0.969,0.573,1.6396506202682e-08,"15","Hint1"
"Wdr12",1.04380911726097e-12,0.539033120177927,0.797,0.232,1.67875820329082e-08,"15","Wdr1"
"Lipa2",1.11487804628693e-12,0.523170519030926,0.469,0.098,1.79305836184327e-08,"15","Lipa"
"Smc3",1.17543528659795e-12,0.507138007822759,0.625,0.129,1.89045257143549e-08,"15","Smc3"
"Dtymk",1.21324805325115e-12,0.454190397200554,0.484,0.087,1.95126684404382e-08,"15","Dtymk"
"Vdac11",1.21966314451696e-12,0.479156041867508,0.641,0.156,1.96158423532663e-08,"15","Vdac1"
"Ctsk1",1.81978722890763e-12,0.696451060174134,0.297,0.033,2.92676380025214e-08,"15","Ctsk"
"Rfc4",1.90698653432246e-12,0.374763241264448,0.281,0.02,3.06700644315081e-08,"15","Rfc4"
"Bhlhe411",2.0367713406625e-12,0.471301742588343,0.297,0.038,3.27573934718749e-08,"15","Bhlhe41"
"Tcp1",2.20448116997167e-12,0.529576508150682,0.719,0.196,3.54546706566544e-08,"15","Tcp1"
"Prkar2b1",2.32498185181193e-12,0.482485709171232,0.312,0.047,3.73926831226912e-08,"15","Prkar2b"
"Cenpl",2.73277124166493e-12,0.415860158628339,0.312,0.013,4.3951159879697e-08,"15","Cenpl"
"Tagln28",3.52457134387453e-12,0.791225006121014,0.891,0.449,5.6685680923534e-08,"15","Tagln2"
"Ddx39",3.69658952245899e-12,0.537787779985108,0.516,0.079,5.94522492897079e-08,"15","Ddx39"
"Cbfb1",3.96092267111096e-12,0.563972432586475,0.531,0.119,6.37035193194776e-08,"15","Cbfb"
"Mcm6",4.11418513104243e-12,0.630700503263278,0.438,0.036,6.61684394625554e-08,"15","Mcm6"
"Lpl2",4.49971052059216e-12,0.861581891819821,0.469,0.127,7.23688443026837e-08,"15","Lpl"
"Nasp",6.27479216986195e-12,0.337979106088462,0.375,0.056,1.0091748246789e-07,"15","Nasp"
"Hn1l",6.61200556163885e-12,0.255852908721375,0.266,0.029,1.06340885447838e-07,"15","Hn1l"
"Ewsr1",6.84246868889328e-12,0.327385698798967,0.688,0.21,1.10047423923471e-07,"15","Ewsr1"
"Ppia8",7.00479613026969e-12,0.59864524202732,1,0.875,1.12658136163127e-07,"15","Ppia"
"Dnajc191",7.41701645405226e-12,0.343400873346338,0.703,0.213,1.19287875630523e-07,"15","Dnajc19"
"Uhrf1",7.657785287287e-12,0.458473774112636,0.266,0.004,1.23160160775437e-07,"15","Uhrf1"
"Pgp",8.17071477647994e-12,0.427957150758684,0.5,0.119,1.31409605750127e-07,"15","Pgp"
"Mrc12",1.07950043225123e-11,0.706027719335632,0.406,0.08,1.73616054518966e-07,"15","Mrc1"
"Rcc1",1.13236714523893e-11,0.434898949356237,0.281,0.012,1.82118607968778e-07,"15","Rcc1"
"Naa502",1.20238099897674e-11,0.537031486759898,0.578,0.116,1.93378936065429e-07,"15","Naa50"
"Plet11",1.2633362100608e-11,0.703875656002209,0.391,0.076,2.03182362664078e-07,"15","Plet1"
"Alyref",1.40145777967606e-11,0.554035662921896,0.406,0.039,2.25396454705301e-07,"15","Alyref"
"Gyg3",1.43612623300917e-11,0.472952339018268,0.5,0.128,2.30972182054865e-07,"15","Gyg"
"Reep4",1.50374810633006e-11,0.535738751358693,0.453,0.047,2.41847807941064e-07,"15","Reep4"
"Hnrnpa2b12",1.62867502773484e-11,0.661212012339391,0.922,0.433,2.61939804710595e-07,"15","Hnrnpa2b1"
"Ptpra",1.69350640876161e-11,0.377993189740577,0.422,0.051,2.72366635721131e-07,"15","Ptpra"
"0610010K14Rik",1.6945275304503e-11,0.373282576385975,0.484,0.1,2.72530862722321e-07,"15","0610010K14Rik"
"Psmd1",1.70481515906194e-11,0.299603321596902,0.375,0.089,2.74185422031931e-07,"15","Psmd1"
"Hnrnpd",1.7436642600232e-11,0.317206260321521,0.391,0.091,2.80433522939531e-07,"15","Hnrnpd"
"Axl2",2.29803821895564e-11,0.781715891590552,0.422,0.08,3.69593486754635e-07,"15","Axl"
"Fam129a3",2.48954414502864e-11,0.449693024269635,0.453,0.115,4.00393384844957e-07,"15","Fam129a"
"Tmco14",2.63340876486624e-11,0.437102747211397,0.719,0.228,4.23531131653438e-07,"15","Tmco1"
"Ndc80",2.68257084311226e-11,0.551376309672327,0.312,0.007,4.31437868697744e-07,"15","Ndc80"
"Il181",2.79793868072171e-11,0.707137187753128,0.406,0.082,4.49992478020473e-07,"15","Il18"
"Srsf1",2.98948513315741e-11,0.31974059624003,0.531,0.119,4.80798893965707e-07,"15","Srsf1"
"Ncapd3",3.27657313840159e-11,0.456548279429798,0.344,0.027,5.26971257849127e-07,"15","Ncapd3"
"Maz",3.36207719017044e-11,0.417597036839467,0.375,0.062,5.40722874495111e-07,"15","Maz"
"Sept92",3.89285472171526e-11,0.496835553187796,0.562,0.141,6.26087824893466e-07,"15","Sept9"
"Lmna4",4.96321052338999e-11,0.567879235840852,0.5,0.111,7.98233148476812e-07,"15","Lmna"
"Plp22",4.96493006725342e-11,0.572833725884707,0.703,0.183,7.98509702716367e-07,"15","Plp2"
