"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Thy1",2.24666716707141e-45,1.91037358747737,0.561,0.065,5.26843450678245e-41,"18","Thy1"
"S100a42",2.11135982449985e-34,1.87082570083839,0.568,0.101,4.95113878845215e-30,"18","S100a4"
"Rgs2",5.13405842268644e-16,1.44616589318734,0.508,0.159,1.20393670011997e-11,"18","Rgs2"
"Junb6",1.00850299656418e-15,1.22098450812793,0.659,0.359,2.36493952694301e-11,"18","Junb"
"Cd528",6.03348086445465e-14,0.762000330375415,0.75,0.424,1.41485126271462e-09,"18","Cd52"
"Rps248",2.88810366351653e-13,0.507806400515434,0.909,0.723,6.77260309094626e-09,"18","Rps24"
"B2m8",3.4784938333744e-13,0.863030346142218,0.697,0.35,8.15706803926296e-09,"18","B2m"
"Rplp17",3.77065168181411e-13,0.543231494512348,0.909,0.811,8.84217819385408e-09,"18","Rplp1"
"Rps1112",6.48303018908151e-13,0.490846095675523,0.917,0.749,1.52027057933961e-08,"18","Rps11"
"Rps169",7.39514779220363e-13,0.602757247649313,0.826,0.618,1.73416215727175e-08,"18","Rps16"
"Rpl23a8",7.92518959349336e-12,0.576114107682122,0.811,0.631,1.85845695967419e-07,"18","Rpl23a"
"Rps15a8",2.01077978769425e-10,0.410602214636124,0.894,0.764,4.71527860214302e-06,"18","Rps15a"
"Tmsb1010",2.07128859703221e-10,0.541841232484133,0.871,0.649,4.85717176004054e-06,"18","Tmsb10"
"Rps239",2.8166852361213e-10,0.463916700502243,0.841,0.687,6.60512687870446e-06,"18","Rps23"
"Rplp28",4.71901553979853e-10,0.427242006483735,0.818,0.679,1.10660914408276e-05,"18","Rplp2"
"Rpl37a9",6.78425484884128e-10,0.430153479503591,0.902,0.788,1.59090776205328e-05,"18","Rpl37a"
"Rps188",1.16967380671925e-09,0.642206702687491,0.773,0.597,2.74288507675664e-05,"18","Rps18"
"Sh3bgrl37",1.70594872107658e-09,0.609144139492515,0.689,0.461,4.00044975092457e-05,"18","Sh3bgrl3"
"Rpl366",2.36530769138528e-09,0.480403896761579,0.879,0.737,5.54664653629849e-05,"18","Rpl36"
"Coro1a6",3.23651098488416e-09,0.678266252753474,0.583,0.333,7.58961825955335e-05,"18","Coro1a"
"Rps220",3.42266641495756e-09,0.518260858838315,0.811,0.642,8.02615274307547e-05,"18","Rps2"
"H2-D112",4.47496984799217e-09,0.569219771599442,0.765,0.597,0.000104938042935416,"18","H2-D1"
"H2-K110",5.38383437443618e-09,0.558973580946304,0.765,0.606,0.000126250916080528,"18","H2-K1"
"Rpl320",5.75515379763176e-09,0.416867489572902,0.758,0.605,0.000134958356554465,"18","Rpl3"
"Lgals14",6.52927659604109e-09,0.821880022975266,0.538,0.269,0.000153111536177164,"18","Lgals1"
"Ppia8",6.96072311959879e-09,0.559974979977475,0.667,0.507,0.000163228957154592,"18","Ppia"
"S100a103",1.72932340282772e-08,0.901484320739332,0.508,0.29,0.0004055263379631,"18","S100a10"
"Rps711",2.67017308594203e-08,0.405055269911962,0.788,0.656,0.000626155588653406,"18","Rps7"
"Rps38",2.95681396564902e-08,0.45741408897495,0.826,0.685,0.000693372874944695,"18","Rps3"
"Rpl27a7",4.31921054125577e-08,0.470184854113289,0.697,0.562,0.00101285487192448,"18","Rpl27a"
"Rps277",9.6219654941724e-08,0.428008097772082,0.773,0.618,0.00225635090838343,"18","Rps27"
"Ly6e11",1.50119757459653e-07,0.358753741174589,0.826,0.677,0.00352030831242886,"18","Ly6e"
"Rplp011",1.50602655677844e-07,0.404304945687892,0.795,0.675,0.00353163227564545,"18","Rplp0"
"Rps3a110",3.14838289713693e-07,0.412837897985491,0.856,0.748,0.0073829578937861,"18","Rps3a1"
"Tpt12",4.4815145814522e-07,0.464839195187423,0.818,0.692,0.0105091516935054,"18","Tpt1"
"Rps2111",1.43925418491845e-06,0.417814921294174,0.773,0.672,0.0337505106363376,"18","Rps21"
"Eef1a18",1.52704779279714e-06,0.560548223483438,0.697,0.582,0.035809270741093,"18","Eef1a1"
"S100a66",1.64258961972887e-06,0.57349119916535,0.598,0.373,0.0385187265826421,"18","S100a6"
"Rpsa9",1.65069778631293e-06,0.404574445685647,0.811,0.668,0.0387088630890383,"18","Rpsa"
"Cfl111",1.8165697230773e-06,0.500928242096424,0.72,0.603,0.0425985600061628,"18","Cfl1"
"Rps287",1.89045135399588e-06,0.381433965489219,0.765,0.637,0.0443310842512034,"18","Rps28"
"Pfn16",2.39231808176696e-06,0.586958323277478,0.561,0.403,0.0560998590174353,"18","Pfn1"
"Gm154272",2.49365153145098e-06,0.596562833165984,0.538,0.385,0.0584761284125255,"18","Gm15427"
"Rpl198",2.68189212668014e-06,0.41802881176803,0.689,0.592,0.0628903703706493,"18","Rpl19"
"Rpl387",2.71146344528899e-06,0.439410964032433,0.758,0.695,0.0635838177920269,"18","Rpl38"
"Rps138",3.000080601519e-06,0.3283938829777,0.735,0.593,0.0703518901056205,"18","Rps13"
"Shisa53",4.16330740194751e-06,0.58526435662621,0.53,0.332,0.0976295585756692,"18","Shisa5"
"Rps2910",6.98166477674775e-06,0.452396014675637,0.788,0.656,0.163720039014735,"18","Rps29"
"Rpl138",7.08984053043405e-06,0.504720662247257,0.75,0.63,0.166256760438678,"18","Rpl13"
"Rps269",1.11003878085128e-05,0.292903522480821,0.818,0.72,0.260304094109626,"18","Rps26"
"Rpl48",1.3911782309411e-05,0.305561484175207,0.78,0.698,0.326231295155687,"18","Rpl4"
"Rpl305",1.41165396745013e-05,0.362520051114469,0.742,0.636,0.331032855367055,"18","Rpl30"
"Rps148",2.45863138210154e-05,0.267999679398807,0.917,0.865,0.576549059102812,"18","Rps14"
"Rps64",3.9572446759677e-05,0.633217910088763,0.523,0.37,0.927973876514426,"18","Rps6"
"Rpl121",4.14381748808329e-05,0.487135610802716,0.538,0.392,0.97172520095553,"18","Rpl12"
"Rpl326",4.43022993668337e-05,0.428968514710325,0.712,0.597,1,"18","Rpl32"
"Rpl118",4.89688255980699e-05,0.401139903314538,0.803,0.725,1,"18","Rpl11"
"Rpl347",5.24875548075932e-05,0.301043919494461,0.735,0.61,1,"18","Rpl34"
"Rps156",5.85420424103712e-05,0.368939601442396,0.735,0.671,1,"18","Rps15"
"Rpl149",8.1688897292037e-05,0.357721637632169,0.811,0.736,1,"18","Rpl14"
"Tmsb4x14",9.32061856125388e-05,0.327460084841427,0.841,0.715,1,"18","Tmsb4x"
"Rps102",0.000123327324231572,0.42790124336632,0.561,0.44,1,"18","Rps10"
"Rps911",0.000138938492239216,0.279360850282356,0.879,0.82,1,"18","Rps9"
"Clic15",0.00013898167565765,0.459312467227904,0.508,0.368,1,"18","Clic1"
"Rps126",0.00016592273283078,0.317697098000032,0.667,0.629,1,"18","Rps12"
"Rpl97",0.000211211143502292,0.318449850375753,0.621,0.533,1,"18","Rpl9"
"Rpl278",0.000236845988634124,0.452047922216713,0.629,0.519,1,"18","Rpl27"
"Rpl377",0.000354722241745788,0.266461930270809,0.848,0.784,1,"18","Rpl37"
"Rps4x8",0.000522741706974385,0.364275364811625,0.629,0.516,1,"18","Rps4x"
"Rpl18a7",0.000610776133499827,0.367596463313402,0.621,0.552,1,"18","Rpl18a"
"Ddx53",0.000795569585456256,0.35862765630123,0.621,0.55,1,"18","Ddx5"
"Rpl357",0.000812581160570825,0.407602401874336,0.712,0.654,1,"18","Rpl35"
"Rps256",0.0009477840262771,0.33463560091376,0.644,0.578,1,"18","Rps25"
"Rpl177",0.00115585925513529,0.400363324610887,0.644,0.559,1,"18","Rpl17"
"Arpc26",0.00144216178543105,0.433723297810764,0.583,0.432,1,"18","Arpc2"
"Rpl77",0.00144696621322179,0.302374820576706,0.705,0.659,1,"18","Rpl7"
"Rpl186",0.00250747900235484,0.302044457109238,0.727,0.632,1,"18","Rpl18"
"Rps57",0.0032449808988378,0.317316422849104,0.697,0.592,1,"18","Rps5"
"Ccdc153",1.09249202889158e-111,3.06855054816256,0.867,0.013,2.56189380775077e-107,"19","Ccdc153"
"Dynlrb2",4.87978851771567e-101,2.94464578343783,0.876,0.029,1.14431040740432e-96,"19","Dynlrb2"
"Tmem212",2.69932157352763e-99,2.99282744378257,0.841,0.009,6.32990908992228e-95,"19","Tmem212"
"Fam183b",2.28231007785499e-89,2.65209031013776,0.743,0.006,5.35201713256994e-85,"19","Fam183b"
"1110017D15Rik",1.27597939563677e-81,2.27465922840602,0.673,0.009,2.99217168276823e-77,"19","1110017D15Rik"
"Cfap126",6.25395385179923e-77,2.5376083909392,0.699,0.008,1.46655217824692e-72,"19","Cfap126"
"Rsph1",1.82579101953804e-74,2.21923589895286,0.619,0.008,4.28147994081671e-70,"19","Rsph1"
"Aldh1a11",7.3027382533712e-73,2.06147080405794,0.858,0.084,1.71249212041555e-68,"19","Aldh1a1"
"Cyp2f21",5.14658572971046e-69,2.18722612613555,0.938,0.161,1.2068743536171e-64,"19","Cyp2f2"
"Riiad1",5.22135812795975e-68,2.11549531043104,0.611,0.012,1.22440848100656e-63,"19","Riiad1"
"Sec14l31",1.77165508682201e-67,2.41471808080209,0.814,0.083,4.15453117859761e-63,"19","Sec14l3"
"Elof1",3.74053748094888e-66,2.0957589656522,0.814,0.086,8.77156039282513e-62,"19","Elof1"
"Meig1",1.24748765519546e-65,1.99416393095397,0.531,0.004,2.92535855143335e-61,"19","Meig1"
"Tuba1a1",1.72470483333656e-65,2.0903223048064,0.779,0.081,4.04443283417424e-61,"19","Tuba1a"
"Mlf1",2.0719797800623e-64,2.00538195944748,0.531,0.004,4.85879258424608e-60,"19","Mlf1"
"Sntn",2.69041624570036e-63,1.96221350523355,0.513,0.003,6.30902609616735e-59,"19","Sntn"
"1700007K13Rik",1.96191153406163e-62,2.00606706999837,0.575,0.007,4.60068254737451e-58,"19","1700007K13Rik"
"Foxj1",1.03531916021935e-61,2.03162612331073,0.513,0.002,2.42782343071436e-57,"19","Foxj1"
"Efcab10",2.19792187822142e-60,1.95251144765883,0.522,0.006,5.15412680442922e-56,"19","Efcab10"
"Cyp2s1",1.00250796789502e-59,2.25856128938385,0.611,0.014,2.35088118471383e-55,"19","Cyp2s1"
"Ccdc78",3.96703689593281e-59,1.94190484968953,0.504,0.003,9.30270152096243e-55,"19","Ccdc78"
"Tspan1",1.07245602573398e-58,1.87837236041265,0.602,0.039,2.51490938034618e-54,"19","Tspan1"
"Aldh3b1",2.25204682226796e-56,1.86467224166224,0.584,0.036,5.28104979821836e-52,"19","Aldh3b1"
"Tppp31",1.08482416301496e-54,2.2540567209954,0.85,0.142,2.54391266227008e-50,"19","Tppp3"
"Cd24a1",1.45197595174294e-53,1.81091392212291,0.805,0.129,3.40488360683719e-49,"19","Cd24a"
"Cbr22",6.56452008680864e-50,1.57929313621897,0.982,0.373,1.53937996035663e-45,"19","Cbr2"
"Tm4sf11",1.43063037202804e-48,1.79444811345279,0.593,0.039,3.35482822240575e-44,"19","Tm4sf1"
"Chchd101",2.59023168484696e-48,1.62028785701493,0.929,0.35,6.07409330096611e-44,"19","Chchd10"
"Gstm13",9.43059224210852e-47,1.78522065767099,0.858,0.211,2.21147388077445e-42,"19","Gstm1"
"Ces1d1",1.19278953528968e-45,1.69607571542148,0.814,0.182,2.7970914602543e-41,"19","Ces1d"
"Bphl",1.8322702093846e-43,1.5928005429961,0.549,0.046,4.29667364100689e-39,"19","Bphl"
"Cyp4b11",1.87257178301442e-43,1.30833974300773,0.602,0.071,4.39118083116881e-39,"19","Cyp4b1"
"4933434E20Rik",3.04895445371318e-42,1.80084383625788,0.566,0.047,7.14979819395741e-38,"19","4933434E20Rik"
"Hsp90aa11",2.2197257686743e-35,1.33395065385155,0.814,0.267,5.20525692754124e-31,"19","Hsp90aa1"
"1810037I17Rik",3.37044977647105e-33,1.34077290790078,0.708,0.166,7.90370472582462e-29,"19","1810037I17Rik"
"Nudc",3.64964062293516e-32,1.32710897491938,0.513,0.067,8.55840726078294e-28,"19","Nudc"
"Krt8",1.65505379739519e-31,1.54022104632662,0.673,0.147,3.88110115489171e-27,"19","Krt8"
"Ldhb1",2.16359772824861e-31,1.18428011063132,0.664,0.163,5.073636672743e-27,"19","Ldhb"
"Cldn3",5.07299881978725e-29,1.11381047775347,0.796,0.266,1.18961822324011e-24,"19","Cldn3"
"Dynll11",8.55986393460087e-29,1.24801918205486,0.743,0.274,2.0072880926639e-24,"19","Dynll1"
"Pltp1",2.83821176860101e-28,1.03693310406439,0.566,0.103,6.65560659736937e-24,"19","Pltp"
"Tubb4b",3.09479168301133e-28,1.47316045629014,0.69,0.196,7.25728649666156e-24,"19","Tubb4b"
"Hdc1",3.16070238198316e-28,0.939660496079876,0.522,0.102,7.41184708575051e-24,"19","Hdc"
"Gpx8",7.50044445884011e-28,1.27695371615175,0.504,0.076,1.758854225598e-23,"19","Gpx8"
"Calm16",9.20063425816059e-28,1.39138011418132,0.85,0.454,2.15754873353866e-23,"19","Calm1"
"S100a1",1.84346728091864e-27,1.22748242318795,0.628,0.167,4.32293077375421e-23,"19","S100a1"
"Crip22",2.61812790953459e-27,1.07600128318676,0.823,0.291,6.13950994785861e-23,"19","Crip2"
"AC149090.1",3.02931570275804e-25,0.995913780341217,0.513,0.123,7.10374532296761e-21,"19","AC149090.1"
"Prdx5",4.9264002083143e-24,0.916256104182636,0.726,0.225,1.1552408488497e-19,"19","Prdx5"
"Cmtm8",7.29402344765414e-24,1.11337210408175,0.522,0.12,1.7104484984749e-19,"19","Cmtm8"
"Anxa11",7.75646177360937e-24,1.20953906007464,0.637,0.169,1.8188902859114e-19,"19","Anxa1"
"Pebp1",3.68967055315852e-23,1.07582042354117,0.513,0.103,8.65227744715673e-19,"19","Pebp1"
"Ndufc2",1.77673932310445e-22,0.963918283958155,0.602,0.182,4.16645371267994e-18,"19","Ndufc2"
"Gsn2",3.86448928883495e-21,0.546759666757434,0.699,0.194,9.06222738231796e-17,"19","Gsn"
"Atpif11",5.82034056804866e-19,0.996466106555566,0.717,0.283,1.36486986320741e-14,"19","Atpif1"
"Tomm7",7.45972779155057e-19,1.28207232760342,0.637,0.19,1.74930616711861e-14,"19","Tomm7"
"Mettl7a11",1.15596362828028e-18,0.876523945268195,0.619,0.177,2.71073470831725e-14,"19","Mettl7a1"
"Tsc22d1",1.2136354608738e-18,1.07388137124421,0.549,0.156,2.84597515574907e-14,"19","Tsc22d1"
"Swi5",7.26924259792715e-17,0.980351531203493,0.699,0.257,1.70463738921392e-12,"19","Swi5"
"Dcxr",3.79503060844176e-16,0.626025326643891,0.522,0.182,8.89934677679593e-12,"19","Dcxr"
"Prdx62",7.7971092409429e-16,0.741407162281629,0.761,0.348,1.82842211700111e-11,"19","Prdx6"
"Spint2",9.35653533941849e-16,0.859109410079267,0.531,0.168,2.19410753709364e-11,"19","Spint2"
"Atp1a1",1.75199494568335e-15,0.789932827968069,0.584,0.196,4.10842814762745e-11,"19","Atp1a1"
"Usmg5",2.48088466452701e-15,0.669163777960761,0.646,0.258,5.81767453831583e-11,"19","Usmg5"
"Cyb5a2",2.74343095642904e-15,0.773106710665759,0.664,0.3,6.4333455928261e-11,"19","Cyb5a"
"Sod11",2.75308835103062e-15,0.725847802297889,0.593,0.236,6.45599218316681e-11,"19","Sod1"
"Selenos",3.00140552127736e-15,0.88971693721964,0.522,0.164,7.0382959473954e-11,"19","Selenos"
"S100a1110",1.31246250523996e-14,0.559670404774997,0.867,0.512,3.07772457478771e-10,"19","S100a11"
"Prdx12",1.65203239488422e-14,0.496167499926452,0.779,0.434,3.87401596600349e-10,"19","Prdx1"
"Gng5",1.76505748924834e-14,0.685931217520063,0.726,0.331,4.13905981228735e-10,"19","Gng5"
"Selenbp13",6.31608171292552e-14,0.618399080587373,0.611,0.274,1.48112116168103e-09,"19","Selenbp1"
"Ywhae",7.41870107237485e-14,0.771559465477406,0.54,0.175,1.7396854014719e-09,"19","Ywhae"
"Slc25a58",8.43506496929964e-14,0.716640894510264,0.876,0.532,1.97802273530077e-09,"19","Slc25a5"
"Sem1",1.27925036447287e-13,0.71774379374918,0.681,0.288,2.99984210468889e-09,"19","Sem1"
"Wfdc23",2.25572084915561e-13,0.658464782716977,0.814,0.432,5.28966539126991e-09,"19","Wfdc2"
"Ift20",6.10139642829898e-13,0.692999508345745,0.637,0.233,1.43077746243611e-08,"19","Ift20"
"Mt14",7.24654322231333e-13,0.971218877887562,0.708,0.323,1.69931438563247e-08,"19","Mt1"
"Tuba1b",3.43378841661664e-12,0.740927264163382,0.522,0.19,8.05223383696602e-08,"19","Tuba1b"
"Ubb5",4.66672052869408e-12,0.634573732546865,0.885,0.62,1.09434596397876e-07,"19","Ubb"
"Mgst11",6.80078779450325e-12,0.780438599894858,0.699,0.31,1.59478473781101e-07,"19","Mgst1"
"Hsp90ab11",6.82318516422756e-12,0.63234132516812,0.796,0.445,1.60003692101136e-07,"19","Hsp90ab1"
"mt-Cytb12",1.32383253254123e-11,0.609335086164568,0.885,0.573,3.10438728880918e-07,"19","mt-Cytb"
"Ezr",1.93645094811911e-10,0.803877786740103,0.549,0.196,4.54097747333932e-06,"19","Ezr"
"Uqcr11",2.53786189923587e-09,0.387440687631534,0.513,0.226,5.95128615370811e-05,"19","Uqcr11"
"Anxa25",3.17375101097648e-09,0.589370465220098,0.752,0.408,7.44244612073986e-05,"19","Anxa2"
"Tmem176b4",5.32342195562457e-09,0.332221416341294,0.584,0.285,0.000124834244859396,"19","Tmem176b"
"Ptma4",7.99490593789026e-09,0.444961359626418,0.814,0.546,0.000187480544243527,"19","Ptma"
"mt-Nd414",1.36741101922662e-08,0.52665882923363,0.841,0.544,0.000320657884008643,"19","mt-Nd4"
"Minos11",2.49175191041797e-08,0.346890060575539,0.566,0.273,0.000584315822993013,"19","Minos1"
"Chchd2",4.16573127147927e-08,0.48683106331349,0.735,0.449,0.00097686398316189,"19","Chchd2"
"Ndufa4",4.17076902520788e-08,0.509584607914154,0.655,0.345,0.000978045336411249,"19","Ndufa4"
"Cox6c1",5.09966067084762e-08,0.471382698631888,0.743,0.474,0.00119587042731377,"19","Cox6c"
"Hsp90b1",8.06825915777847e-08,0.552967641525796,0.513,0.231,0.00189200677249905,"19","Hsp90b1"
"Calm22",1.40680227773767e-07,0.453770364763493,0.708,0.384,0.00329895134129483,"19","Calm2"
"Atp5j1",9.10823350632745e-07,0.371981240916892,0.637,0.366,0.0213588075723379,"19","Atp5j"
"Cox7c1",1.02788727280214e-06,0.332210552199079,0.637,0.342,0.0241039565472101,"19","Cox7c"
"Aldh23",2.20119726546793e-06,0.2714381675317,0.549,0.296,0.051618075875223,"19","Aldh2"
"Atp5b",2.97764405516874e-06,0.289741283175826,0.558,0.306,0.069825753093707,"19","Atp5b"
"Hint1",4.22009498704908e-06,0.313727599837132,0.628,0.331,0.098961227446301,"19","Hint1"
"Elob",6.18789339857638e-06,0.269774825243723,0.602,0.326,0.145106100196616,"19","Elob"
"Sec622",1.46032512555104e-05,0.33278742022654,0.575,0.289,0.342446241941718,"19","Sec62"
"Gnas2",2.46010733394206e-05,0.338074298974525,0.646,0.421,0.576895169809414,"19","Gnas"
"mt-Nd210",3.27933098287062e-05,0.431811671576326,0.726,0.503,0.76900311548316,"19","mt-Nd2"
"Nupr11",4.40705436502974e-05,0.492586594512206,0.531,0.272,1,"19","Nupr1"
"Rps27l1",5.83761850524232e-05,0.294466272184589,0.504,0.27,1,"19","Rps27l"
"Fos6",9.59123671499248e-05,0.729453440988517,0.549,0.375,1,"19","Fos"
"Cox4i12",0.000353594279249572,0.322896787256326,0.788,0.543,1,"19","Cox4i1"
"Map1lc3b1",0.000898835060418154,0.307913560049084,0.558,0.322,1,"19","Map1lc3b"
"Cldn51",1.02090857457665e-92,3.13360851820486,0.875,0.051,2.39403060738226e-88,"20","Cldn5"
"Kdr",8.95072227764862e-87,3.11883538140656,0.759,0.025,2.0989443741086e-82,"20","Kdr"
"Cyp4b12",1.24191270574329e-79,2.85046571837334,0.812,0.068,2.91228529496802e-75,"20","Cyp4b1"
"Ramp21",1.90363680799219e-78,2.68349580929677,0.768,0.053,4.46402831474169e-74,"20","Ramp2"
"Cdh5",4.19060029685055e-70,2.78986405472888,0.688,0.023,9.82695769611453e-66,"20","Cdh5"
"Car4",8.70469784072568e-70,2.88912573542656,0.777,0.044,2.04125164365017e-65,"20","Car4"
"Tmem1001",2.94370026956939e-60,2.34550888311252,0.589,0.035,6.90297713214023e-56,"20","Tmem100"
"Fmo1",1.25903052971704e-56,2.31235758510472,0.545,0.026,2.95242659218647e-52,"20","Fmo1"
"Tspan13",1.70636591721765e-56,2.42836610561604,0.723,0.081,4.00142807587539e-52,"20","Tspan13"
"Calcrl",7.96825534790193e-54,2.5680034244219,0.545,0.025,1.868555879083e-49,"20","Calcrl"
"Emp21",1.98413790924811e-53,2.22699447141043,0.866,0.193,4.65280339718682e-49,"20","Emp2"
"Icam2",2.96839400636089e-53,2.43180214560718,0.58,0.042,6.96088394491628e-49,"20","Icam2"
"Ace",4.5249719188679e-53,2.24126502564022,0.598,0.042,1.06110591497452e-48,"20","Ace"
"Ly6a2",5.15073271532411e-53,2.360453454097,0.821,0.168,1.2078468217435e-48,"20","Ly6a"
"Egfl71",7.616714102618e-52,2.10731148125484,0.634,0.062,1.78611945706392e-47,"20","Egfl7"
"Tspan71",1.06422203147428e-51,2.5092299785848,0.545,0.035,2.49560066380719e-47,"20","Tspan7"
"Aqp11",2.77369655632556e-51,2.13619858819128,0.643,0.064,6.50431842458344e-47,"20","Aqp1"
"Pecam1",9.49960779578904e-51,2.350219950608,0.554,0.028,2.22765802811253e-46,"20","Pecam1"
"Thbd",6.062970312995e-50,2.46386411573046,0.634,0.058,1.42176653839733e-45,"20","Thbd"
"Igfbp73",1.68824259523128e-48,2.17221640836494,0.884,0.27,3.95892888581736e-44,"20","Igfbp7"
"Acvrl1",6.18992185185979e-44,2.24261843934629,0.527,0.041,1.45153667426112e-39,"20","Acvrl1"
"Adgrf51",1.13620661551142e-42,1.98028391369257,0.679,0.141,2.66440451337428e-38,"20","Adgrf5"
"Pmp223",1.51240404426681e-41,2.04131736291598,0.607,0.072,3.54658748380566e-37,"20","Pmp22"
"Ly6c1",1.18633701733633e-40,2.20118395153485,0.652,0.113,2.78196030565371e-36,"20","Ly6c1"
"Nrp1",3.35736561138527e-32,2.11545116811878,0.554,0.094,7.87302235869846e-28,"20","Nrp1"
"Adgre5",7.56172462405211e-28,1.55404201660411,0.509,0.108,1.77322442434022e-23,"20","Adgre5"
"Cd361",4.91445975103828e-26,1.48392988744321,0.732,0.298,1.15244081161848e-21,"20","Cd36"
"Serinc31",4.11330515931459e-24,1.46448519399591,0.634,0.25,9.64570059859271e-20,"20","Serinc3"
"Itm2b8",1.83618837833037e-21,0.976083636331155,0.866,0.573,4.30586174718471e-17,"20","Itm2b"
"Fkbp1a1",1.10107844925521e-20,1.45501888607371,0.536,0.198,2.58202896350346e-16,"20","Fkbp1a"
"App1",2.52162551420915e-20,1.39835841826419,0.607,0.223,5.91321183082046e-16,"20","App"
"Selenop2",1.818304649706e-18,1.18841806496416,0.661,0.338,4.26392440356056e-14,"20","Selenop"
"H2-D114",3.98341245687572e-12,0.707281347295615,0.83,0.596,9.34110221137357e-08,"20","H2-D1"
"Ly6e13",3.12189096980746e-09,0.612350284223642,0.866,0.677,7.3208343241985e-05,"20","Ly6e"
"Crip23",4.88154728307545e-09,0.832367923156714,0.545,0.295,0.000114472283788119,"20","Crip2"
"B2m9",7.23725329785456e-06,0.786155898021954,0.545,0.352,0.169713589834689,"20","B2m"
"H2-K112",0.0087745224696368,0.265421558646116,0.705,0.608,1,"20","H2-K1"
"Hmgb2",1.06911464194541e-63,2.15343226333838,0.721,0.075,2.507073835362e-59,"21","Hmgb2"
"Ube2c",3.01921845699895e-63,2.25583762658021,0.538,0.013,7.08006728166254e-59,"21","Ube2c"
"Pclaf",1.15720465747935e-61,2.22096286474568,0.567,0.017,2.71364492178907e-57,"21","Pclaf"
"Stmn1",1.57906519789598e-58,2.0071175687887,0.846,0.137,3.70290788906607e-54,"21","Stmn1"
"Tubb5",1.33415590074932e-47,1.63978275814591,0.779,0.144,3.12859558725715e-43,"21","Tubb5"
"Tuba1b1",4.38797624022377e-46,1.78574896767515,0.827,0.187,1.02898042833247e-41,"21","Tuba1b"
"H2afz2",8.43472728555638e-41,1.71563982721945,0.885,0.225,1.97794354846297e-36,"21","H2afz"
"Hmgn2",6.8705897085131e-40,1.37290545613965,0.567,0.075,1.61115328664632e-35,"21","Hmgn2"
"Ptma5",3.49713895265357e-35,1.2583802652128,0.962,0.545,8.20079084397263e-31,"21","Ptma"
"H2afv",1.15878188070409e-33,1.52799297527429,0.596,0.108,2.71734351025109e-29,"21","H2afv"
"Ran",4.1974010555715e-32,1.32409749966411,0.712,0.167,9.84290547531518e-28,"21","Ran"
"Ppia9",2.3551201863442e-23,1.03266029269558,0.904,0.504,5.52275683697715e-19,"21","Ppia"
"Dek",4.43228916682149e-23,1.11142212087124,0.538,0.127,1.03937180961964e-18,"21","Dek"
"Snrpe",2.88055120311687e-19,0.970646293981848,0.529,0.135,6.75489257130907e-15,"21","Snrpe"
"Hmgb1",2.25732866845003e-16,0.968411617722107,0.587,0.177,5.29343572751533e-12,"21","Hmgb1"
"Hnrnpa2b1",3.35986281108523e-16,0.823460857618801,0.587,0.222,7.87887829199487e-12,"21","Hnrnpa2b1"
"Ybx1",1.60623432528744e-14,0.850756194190923,0.596,0.231,3.76661949279904e-10,"21","Ybx1"
"Tubb4b1",2.23869119087756e-13,1.05246303232889,0.567,0.198,5.24973084260789e-09,"21","Tubb4b"
"Snrpg",2.19650552338089e-12,0.674249919815497,0.625,0.262,5.15080545232818e-08,"21","Snrpg"
"Lgals15",6.6047842579008e-12,1.0173185873397,0.596,0.27,1.54882190847774e-07,"21","Lgals1"
"Eif2s2",5.72540185344609e-11,0.576342846565286,0.587,0.249,1.34260673463311e-06,"21","Eif2s2"
"Cox7a2",7.96250778045379e-11,0.558890104249943,0.683,0.332,1.86720807451641e-06,"21","Cox7a2"
"Clic16",1.49696487848392e-10,0.54278695548701,0.712,0.367,3.5103826400448e-06,"21","Clic1"
"S100a104",1.74089720463487e-09,0.809715469074039,0.577,0.29,4.08240394486876e-05,"21","S100a10"
"Tma7",2.11737343179702e-09,0.597187987498174,0.51,0.223,4.96524069756402e-05,"21","Tma7"
"Calm23",2.79142913691426e-09,0.795149303245008,0.712,0.384,6.54590132606394e-05,"21","Calm2"
"Psmb6",3.81673208567752e-09,0.502226929349944,0.519,0.196,8.95023674091379e-05,"21","Psmb6"
"Calm17",4.03037032552247e-09,0.509876686844306,0.75,0.456,9.4512184133502e-05,"21","Calm1"
"B2m10",4.18352799225416e-09,0.608309119222212,0.673,0.351,9.810373141836e-05,"21","B2m"
"Pfn17",1.02392497420694e-08,0.63695113221623,0.712,0.402,0.000240110406451528,"21","Pfn1"
"Serbp1",1.12591086020796e-08,0.654869227882288,0.538,0.256,0.000264026096718766,"21","Serbp1"
"Ubb6",2.99998695041187e-08,0.525390683785352,0.875,0.621,0.000703496939871584,"21","Ubb"
"Atp5h",3.23348465661047e-08,0.374576948181936,0.644,0.33,0.000758252151975155,"21","Atp5h"
"Npm1",3.99557076394305e-08,0.461706682929659,0.567,0.265,0.000936961344144644,"21","Npm1"
"Srsf3",4.5354376617998e-08,0.570543775704552,0.529,0.242,0.00106356013169205,"21","Srsf3"
"Pcbp2",1.15953856939153e-07,0.412357008421756,0.519,0.233,0.00271911794522314,"21","Pcbp2"
"Rps2913",1.2185348015961e-07,0.311790604995534,0.913,0.655,0.00285746410974285,"21","Rps29"
"Rpl22l1",2.44213412710687e-07,0.408204053987183,0.529,0.274,0.00572680452806561,"21","Rpl22l1"
